"","resource","consumer"
"15455","Pareledone charcoti","Pachyptila desolata"
"15456","Pareledone antarctica","Pachyptila desolata"
"15457","Moroteuthis ingens","Pachyptila desolata"
"15458","Alluroteuthis antarcticus","Pachyptila desolata"
"15459","Galiteuthis glacialis","Pachyptila desolata"
"15460","Kondakovia longimana","Pachyptila desolata"
"15461","Gonatus antarcticus","Pachyptila desolata"
"15462","Mesonychoteuthis hamiltoni","Pachyptila desolata"
"15463","Martialia hyadesi","Pachyptila desolata"
"15464","Pleuragramma antarcticum","Pachyptila desolata"
"15465","Electrona antarctica","Pachyptila desolata"
"15466","Bathylagus antarcticus","Pachyptila desolata"
"15467","Notolepis coatsi","Pachyptila desolata"
"15468","Gymnoscopelus braueri","Pachyptila desolata"
"15469","Gymnoscopelus opisthopterus","Pachyptila desolata"
"15470","Gymnoscopelus nicholsi","Pachyptila desolata"
"15471","Protomyctophum bolini","Pachyptila desolata"
"15472","Thysanoessa macrura","Aptenodytes forsteri"
"15473","Euphausia superba","Aptenodytes forsteri"
"15474","Galiteuthis glacialis","Aptenodytes forsteri"
"15475","Kondakovia longimana","Aptenodytes forsteri"
"15476","Gonatus antarcticus","Aptenodytes forsteri"
"15477","Artedidraco orianae","Aptenodytes forsteri"
"15478","Artedidraco loennbergi","Aptenodytes forsteri"
"15479","Artedidraco skottsbergi","Aptenodytes forsteri"
"15480","Dolloidraco longedorsalis","Aptenodytes forsteri"
"15481","Pogonophryne marmorata","Aptenodytes forsteri"
"15482","Pogonophryne phyllopogon","Aptenodytes forsteri"
"15483","Pogonophryne permitini","Aptenodytes forsteri"
"15484","Pogonophryne scotti","Aptenodytes forsteri"
"15485","Pogonophryne barsukovi","Aptenodytes forsteri"
"15486","Cygnodraco mawsoni","Aptenodytes forsteri"
"15487","Gerlachea australis","Aptenodytes forsteri"
"15488","Gymnodraco acuticeps","Aptenodytes forsteri"
"15489","Prionodraco evansii","Aptenodytes forsteri"
"15490","Racovitzia glacialis","Aptenodytes forsteri"
"15491","Chaenodraco wilsoni","Aptenodytes forsteri"
"15492","Chionodraco hamatus","Aptenodytes forsteri"
"15493","Chionodraco myersi","Aptenodytes forsteri"
"15494","Cryodraco antarcticus","Aptenodytes forsteri"
"15495","Dacodraco hunteri","Aptenodytes forsteri"
"15496","Pagetopsis maculatus","Aptenodytes forsteri"
"15497","Aethotaxis mitopteryx","Aptenodytes forsteri"
"15498","Dissostichus mawsoni","Aptenodytes forsteri"
"15499","Trematomus eulepidotus","Aptenodytes forsteri"
"15500","Trematomus lepidorhinus","Aptenodytes forsteri"
"15501","Trematomus loennbergii","Aptenodytes forsteri"
"15502","Trematomus nicolai","Aptenodytes forsteri"
"15503","Trematomus pennellii","Aptenodytes forsteri"
"15504","Trematomus scotti","Aptenodytes forsteri"
"15505","Pleuragramma antarcticum","Aptenodytes forsteri"
"15506","Notothenia marmorata","Aptenodytes forsteri"
"15507","Notothenia coriiceps","Aptenodytes forsteri"
"15508","Trematomus bernacchii","Aptenodytes forsteri"
"15509","Trematomus hansoni","Aptenodytes forsteri"
"15510","Macrourus holotrachys","Aptenodytes forsteri"
"15511","Macrourus whitsoni","Aptenodytes forsteri"
"15512","Electrona antarctica","Aptenodytes forsteri"
"15513","Harpagifer antarcticus","Aptenodytes forsteri"
"15514","Bathylagus antarcticus","Aptenodytes forsteri"
"15515","Notolepis coatsi","Aptenodytes forsteri"
"15516","Gymnoscopelus braueri","Aptenodytes forsteri"
"15517","Gymnoscopelus opisthopterus","Aptenodytes forsteri"
"15518","Gymnoscopelus nicholsi","Aptenodytes forsteri"
"15519","Protomyctophum bolini","Aptenodytes forsteri"
"15520","Pagetopsis macropterus","Aptenodytes forsteri"
"15521","Muraenolepis marmoratus","Aptenodytes forsteri"
"15522","Muraenolepis microps","Aptenodytes forsteri"
"15523","Pachycara brachycephalum","Aptenodytes forsteri"
"15524","Champsocephalus gunnari","Aptenodytes forsteri"
"15525","Thysanoessa macrura","Pygoscelis adeliae"
"15526","Euphausia superba","Pygoscelis adeliae"
"15527","Cyllopus lucasii","Pygoscelis adeliae"
"15528","Kondakovia longimana","Pygoscelis adeliae"
"15529","Pleuragramma antarcticum","Pygoscelis adeliae"
"15530","Euphausia crystallorophias","Lobodon carcinophaga"
"15531","Euphausia frigida","Lobodon carcinophaga"
"15532","Thysanoessa macrura","Lobodon carcinophaga"
"15533","Euphausia superba","Lobodon carcinophaga"
"15534","Cyllopus lucasii","Lobodon carcinophaga"
"15535","Hyperiella dilatata","Lobodon carcinophaga"
"15536","Vibilia antarctica","Lobodon carcinophaga"
"15537","Vibilia stebbingi","Lobodon carcinophaga"
"15538","Themisto gaudichaudii","Lobodon carcinophaga"
"15539","Primno macropa","Lobodon carcinophaga"
"15540","Eucopia australis","Lobodon carcinophaga"
"15541","Euchaetomera antarcticus","Lobodon carcinophaga"
"15542","Antarctomysis maxima","Lobodon carcinophaga"
"15543","Moroteuthis ingens","Lobodon carcinophaga"
"15544","Alluroteuthis antarcticus","Lobodon carcinophaga"
"15545","Galiteuthis glacialis","Lobodon carcinophaga"
"15546","Kondakovia longimana","Lobodon carcinophaga"
"15547","Gonatus antarcticus","Lobodon carcinophaga"
"15548","Mesonychoteuthis hamiltoni","Lobodon carcinophaga"
"15549","Martialia hyadesi","Lobodon carcinophaga"
"15550","Pleuragramma antarcticum","Lobodon carcinophaga"
"15551","Bathylagus antarcticus","Lobodon carcinophaga"
"15552","Notolepis coatsi","Lobodon carcinophaga"
"15553","Gymnoscopelus braueri","Lobodon carcinophaga"
"15554","Gymnoscopelus opisthopterus","Lobodon carcinophaga"
"15555","Gymnoscopelus nicholsi","Lobodon carcinophaga"
"15556","Protomyctophum bolini","Lobodon carcinophaga"
"15557","Euphausia crystallorophias","Hydrurga leptonyx"
"15558","Euphausia frigida","Hydrurga leptonyx"
"15559","Thysanoessa macrura","Hydrurga leptonyx"
"15560","Euphausia superba","Hydrurga leptonyx"
"15561","Cyllopus lucasii","Hydrurga leptonyx"
"15562","Hyperiella dilatata","Hydrurga leptonyx"
"15563","Vibilia antarctica","Hydrurga leptonyx"
"15564","Vibilia stebbingi","Hydrurga leptonyx"
"15565","Themisto gaudichaudii","Hydrurga leptonyx"
"15566","Primno macropa","Hydrurga leptonyx"
"15567","Moroteuthis ingens","Hydrurga leptonyx"
"15568","Alluroteuthis antarcticus","Hydrurga leptonyx"
"15569","Galiteuthis glacialis","Hydrurga leptonyx"
"15570","Kondakovia longimana","Hydrurga leptonyx"
"15571","Gonatus antarcticus","Hydrurga leptonyx"
"15572","Mesonychoteuthis hamiltoni","Hydrurga leptonyx"
"15573","Martialia hyadesi","Hydrurga leptonyx"
"15574","Artedidraco orianae","Hydrurga leptonyx"
"15575","Artedidraco loennbergi","Hydrurga leptonyx"
"15576","Artedidraco skottsbergi","Hydrurga leptonyx"
"15577","Dolloidraco longedorsalis","Hydrurga leptonyx"
"15578","Pogonophryne marmorata","Hydrurga leptonyx"
"15579","Pogonophryne phyllopogon","Hydrurga leptonyx"
"15580","Pogonophryne permitini","Hydrurga leptonyx"
"15581","Pogonophryne scotti","Hydrurga leptonyx"
"15582","Pogonophryne barsukovi","Hydrurga leptonyx"
"15583","Cygnodraco mawsoni","Hydrurga leptonyx"
"15584","Gerlachea australis","Hydrurga leptonyx"
"15585","Gymnodraco acuticeps","Hydrurga leptonyx"
"15586","Prionodraco evansii","Hydrurga leptonyx"
"15587","Racovitzia glacialis","Hydrurga leptonyx"
"15588","Chaenodraco wilsoni","Hydrurga leptonyx"
"15589","Chionodraco hamatus","Hydrurga leptonyx"
"15590","Chionodraco myersi","Hydrurga leptonyx"
"15591","Cryodraco antarcticus","Hydrurga leptonyx"
"15592","Dacodraco hunteri","Hydrurga leptonyx"
"15593","Pagetopsis maculatus","Hydrurga leptonyx"
"15594","Aethotaxis mitopteryx","Hydrurga leptonyx"
"15595","Dissostichus mawsoni","Hydrurga leptonyx"
"15596","Trematomus eulepidotus","Hydrurga leptonyx"
"15597","Trematomus lepidorhinus","Hydrurga leptonyx"
"15598","Trematomus loennbergii","Hydrurga leptonyx"
"15599","Trematomus nicolai","Hydrurga leptonyx"
"15600","Trematomus pennellii","Hydrurga leptonyx"
"15601","Trematomus scotti","Hydrurga leptonyx"
"15602","Pleuragramma antarcticum","Hydrurga leptonyx"
"15603","Notothenia marmorata","Hydrurga leptonyx"
"15604","Notothenia coriiceps","Hydrurga leptonyx"
"15605","Trematomus bernacchii","Hydrurga leptonyx"
"15606","Trematomus hansoni","Hydrurga leptonyx"
"15607","Macrourus holotrachys","Hydrurga leptonyx"
"15608","Macrourus whitsoni","Hydrurga leptonyx"
"15609","Electrona antarctica","Hydrurga leptonyx"
"15610","Harpagifer antarcticus","Hydrurga leptonyx"
"15611","Bathylagus antarcticus","Hydrurga leptonyx"
"15612","Notolepis coatsi","Hydrurga leptonyx"
"15613","Gymnoscopelus braueri","Hydrurga leptonyx"
"15614","Gymnoscopelus opisthopterus","Hydrurga leptonyx"
"15615","Gymnoscopelus nicholsi","Hydrurga leptonyx"
"15616","Protomyctophum bolini","Hydrurga leptonyx"
"15617","Pagetopsis macropterus","Hydrurga leptonyx"
"15618","Muraenolepis marmoratus","Hydrurga leptonyx"
"15619","Muraenolepis microps","Hydrurga leptonyx"
"15620","Pachycara brachycephalum","Hydrurga leptonyx"
"15621","Champsocephalus gunnari","Hydrurga leptonyx"
"15622","Arctocephalus gazella","Hydrurga leptonyx"
"15623","Euphausia crystallorophias","Arctocephalus gazella"
"15624","Euphausia frigida","Arctocephalus gazella"
"15625","Thysanoessa macrura","Arctocephalus gazella"
"15626","Euphausia superba","Arctocephalus gazella"
"15627","Cyllopus lucasii","Arctocephalus gazella"
"15628","Hyperiella dilatata","Arctocephalus gazella"
"15629","Vibilia antarctica","Arctocephalus gazella"
"15630","Vibilia stebbingi","Arctocephalus gazella"
"15631","Themisto gaudichaudii","Arctocephalus gazella"
"15632","Primno macropa","Arctocephalus gazella"
"15633","Artedidraco orianae","Arctocephalus gazella"
"15634","Artedidraco loennbergi","Arctocephalus gazella"
"15635","Artedidraco skottsbergi","Arctocephalus gazella"
"15636","Dolloidraco longedorsalis","Arctocephalus gazella"
"15637","Pogonophryne marmorata","Arctocephalus gazella"
"15638","Pogonophryne phyllopogon","Arctocephalus gazella"
"15639","Pogonophryne permitini","Arctocephalus gazella"
"15640","Pogonophryne scotti","Arctocephalus gazella"
"15641","Pogonophryne barsukovi","Arctocephalus gazella"
"15642","Cygnodraco mawsoni","Arctocephalus gazella"
"15643","Gerlachea australis","Arctocephalus gazella"
"15644","Gymnodraco acuticeps","Arctocephalus gazella"
"15645","Prionodraco evansii","Arctocephalus gazella"
"15646","Racovitzia glacialis","Arctocephalus gazella"
"15647","Chaenodraco wilsoni","Arctocephalus gazella"
"15648","Chionodraco hamatus","Arctocephalus gazella"
"15649","Chionodraco myersi","Arctocephalus gazella"
"15650","Cryodraco antarcticus","Arctocephalus gazella"
"15651","Dacodraco hunteri","Arctocephalus gazella"
"15652","Pagetopsis maculatus","Arctocephalus gazella"
"15653","Aethotaxis mitopteryx","Arctocephalus gazella"
"15654","Dissostichus mawsoni","Arctocephalus gazella"
"15655","Trematomus eulepidotus","Arctocephalus gazella"
"15656","Trematomus lepidorhinus","Arctocephalus gazella"
"15657","Trematomus loennbergii","Arctocephalus gazella"
"15658","Trematomus nicolai","Arctocephalus gazella"
"15659","Trematomus pennellii","Arctocephalus gazella"
"15660","Trematomus scotti","Arctocephalus gazella"
"15661","Pleuragramma antarcticum","Arctocephalus gazella"
"15662","Notothenia marmorata","Arctocephalus gazella"
"15663","Notothenia coriiceps","Arctocephalus gazella"
"15664","Trematomus bernacchii","Arctocephalus gazella"
"15665","Trematomus hansoni","Arctocephalus gazella"
"15666","Macrourus holotrachys","Arctocephalus gazella"
"15667","Macrourus whitsoni","Arctocephalus gazella"
"15668","Electrona antarctica","Arctocephalus gazella"
"15669","Harpagifer antarcticus","Arctocephalus gazella"
"15670","Bathylagus antarcticus","Arctocephalus gazella"
"15671","Notolepis coatsi","Arctocephalus gazella"
"15672","Gymnoscopelus braueri","Arctocephalus gazella"
"15673","Gymnoscopelus opisthopterus","Arctocephalus gazella"
"15674","Gymnoscopelus nicholsi","Arctocephalus gazella"
"15675","Protomyctophum bolini","Arctocephalus gazella"
"15676","Pagetopsis macropterus","Arctocephalus gazella"
"15677","Muraenolepis marmoratus","Arctocephalus gazella"
"15678","Muraenolepis microps","Arctocephalus gazella"
"15679","Pachycara brachycephalum","Arctocephalus gazella"
"15680","Champsocephalus gunnari","Arctocephalus gazella"
"15681","Pygoscelis adeliae","Arctocephalus gazella"
"15682","Moroteuthis ingens","Mirounga leonina"
"15683","Alluroteuthis antarcticus","Mirounga leonina"
"15684","Galiteuthis glacialis","Mirounga leonina"
"15685","Kondakovia longimana","Mirounga leonina"
"15686","Gonatus antarcticus","Mirounga leonina"
"15687","Mesonychoteuthis hamiltoni","Mirounga leonina"
"15688","Martialia hyadesi","Mirounga leonina"
"15689","Artedidraco orianae","Mirounga leonina"
"15690","Artedidraco loennbergi","Mirounga leonina"
"15691","Artedidraco skottsbergi","Mirounga leonina"
"15692","Dolloidraco longedorsalis","Mirounga leonina"
"15693","Pogonophryne marmorata","Mirounga leonina"
"15694","Pogonophryne phyllopogon","Mirounga leonina"
"15695","Pogonophryne permitini","Mirounga leonina"
"15696","Pogonophryne scotti","Mirounga leonina"
"15697","Pogonophryne barsukovi","Mirounga leonina"
"15698","Cygnodraco mawsoni","Mirounga leonina"
"15699","Gerlachea australis","Mirounga leonina"
"15700","Gymnodraco acuticeps","Mirounga leonina"
"15701","Prionodraco evansii","Mirounga leonina"
"15702","Racovitzia glacialis","Mirounga leonina"
"15703","Chaenodraco wilsoni","Mirounga leonina"
"15704","Chionodraco hamatus","Mirounga leonina"
"15705","Chionodraco myersi","Mirounga leonina"
"15706","Cryodraco antarcticus","Mirounga leonina"
"15707","Dacodraco hunteri","Mirounga leonina"
"15708","Pagetopsis maculatus","Mirounga leonina"
"15709","Aethotaxis mitopteryx","Mirounga leonina"
"15710","Dissostichus mawsoni","Mirounga leonina"
"15711","Trematomus eulepidotus","Mirounga leonina"
"15712","Trematomus lepidorhinus","Mirounga leonina"
"15713","Trematomus loennbergii","Mirounga leonina"
"15714","Trematomus nicolai","Mirounga leonina"
"15715","Trematomus pennellii","Mirounga leonina"
"15716","Trematomus scotti","Mirounga leonina"
"15717","Pleuragramma antarcticum","Mirounga leonina"
"15718","Notothenia marmorata","Mirounga leonina"
"15719","Notothenia coriiceps","Mirounga leonina"
"15720","Trematomus bernacchii","Mirounga leonina"
"15721","Trematomus hansoni","Mirounga leonina"
"15722","Macrourus holotrachys","Mirounga leonina"
"15723","Macrourus whitsoni","Mirounga leonina"
"15724","Electrona antarctica","Mirounga leonina"
"15725","Harpagifer antarcticus","Mirounga leonina"
"15726","Bathylagus antarcticus","Mirounga leonina"
"15727","Notolepis coatsi","Mirounga leonina"
"15728","Gymnoscopelus braueri","Mirounga leonina"
"15729","Gymnoscopelus opisthopterus","Mirounga leonina"
"15730","Gymnoscopelus nicholsi","Mirounga leonina"
"15731","Protomyctophum bolini","Mirounga leonina"
"15732","Pagetopsis macropterus","Mirounga leonina"
"15733","Muraenolepis marmoratus","Mirounga leonina"
"15734","Muraenolepis microps","Mirounga leonina"
"15735","Pachycara brachycephalum","Mirounga leonina"
"15736","Champsocephalus gunnari","Mirounga leonina"
"15737","Moroteuthis ingens","Ommatophoca rossii"
"15738","Alluroteuthis antarcticus","Ommatophoca rossii"
"15739","Galiteuthis glacialis","Ommatophoca rossii"
"15740","Kondakovia longimana","Ommatophoca rossii"
"15741","Gonatus antarcticus","Ommatophoca rossii"
"15742","Mesonychoteuthis hamiltoni","Ommatophoca rossii"
"15743","Martialia hyadesi","Ommatophoca rossii"
"15744","Artedidraco orianae","Ommatophoca rossii"
"15745","Artedidraco loennbergi","Ommatophoca rossii"
"15746","Artedidraco skottsbergi","Ommatophoca rossii"
"15747","Dolloidraco longedorsalis","Ommatophoca rossii"
"15748","Pogonophryne marmorata","Ommatophoca rossii"
"15749","Pogonophryne phyllopogon","Ommatophoca rossii"
"15750","Pogonophryne permitini","Ommatophoca rossii"
"15751","Pogonophryne scotti","Ommatophoca rossii"
"15752","Pogonophryne barsukovi","Ommatophoca rossii"
"15753","Cygnodraco mawsoni","Ommatophoca rossii"
"15754","Gerlachea australis","Ommatophoca rossii"
"15755","Gymnodraco acuticeps","Ommatophoca rossii"
"15756","Prionodraco evansii","Ommatophoca rossii"
"15757","Racovitzia glacialis","Ommatophoca rossii"
"15758","Chaenodraco wilsoni","Ommatophoca rossii"
"15759","Chionodraco hamatus","Ommatophoca rossii"
"15760","Chionodraco myersi","Ommatophoca rossii"
"15761","Cryodraco antarcticus","Ommatophoca rossii"
"15762","Dacodraco hunteri","Ommatophoca rossii"
"15763","Pagetopsis maculatus","Ommatophoca rossii"
"15764","Aethotaxis mitopteryx","Ommatophoca rossii"
"15765","Dissostichus mawsoni","Ommatophoca rossii"
"15766","Trematomus eulepidotus","Ommatophoca rossii"
"15767","Trematomus lepidorhinus","Ommatophoca rossii"
"15768","Trematomus loennbergii","Ommatophoca rossii"
"15769","Trematomus nicolai","Ommatophoca rossii"
"15770","Trematomus pennellii","Ommatophoca rossii"
"15771","Trematomus scotti","Ommatophoca rossii"
"15772","Pleuragramma antarcticum","Ommatophoca rossii"
"15773","Notothenia marmorata","Ommatophoca rossii"
"15774","Notothenia coriiceps","Ommatophoca rossii"
"15775","Trematomus bernacchii","Ommatophoca rossii"
"15776","Trematomus hansoni","Ommatophoca rossii"
"15777","Macrourus holotrachys","Ommatophoca rossii"
"15778","Macrourus whitsoni","Ommatophoca rossii"
